CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
230022913,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2800 BLOCK PACKARD RD,ANN ARBOR,2023-05-31 15:37:00,ASSAULT - SIMPLE,-83.70688629899996,42.24441360000003
230030470,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,81000 BLOCK MAIDEN LANE,ANN ARBOR,2023-07-18 18:00:00,LARCENY - FROM AUTO (LFA),-83.73539269999998,42.288555200000076
230024602,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2023-06-11 14:33:00,LARCENY - RETAIL FRAUD,-83.78152499999999,42.28486700000008
230031431,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3000 BLOCK SIGNATURE BLVD,ANN ARBOR,2023-07-23 21:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.75294290099998,42.24094270000006
230024898,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK GREEN RD,ANN ARBOR,2023-06-13 16:53:00,ASSAULT - SIMPLE,-83.69307969899995,42.29849050000007
230026635,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,400 BLOCK S MAIN ST,ANN ARBOR,2023-06-19 17:52:00,BURGLARY - RESIDENTIAL,-83.74870209999995,42.27781760100004
230031469,DRUG/NARCOTIC VIOLATIONS,3512,HEROIN -POSSESS,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-07-25 20:14:00,DRUG OFFENSES,-83.74614239899995,42.240490600000044
230030083,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2000 BLOCK MANCHESTER RD,ANN ARBOR,2023-07-18 02:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.71087090099996,42.25751960000008
230026235,EMBEZZLEMENT,2799,EMBEZZLEMENT (OTHER),A,200 BLOCK E HURON ST,ANN ARBOR,2023-06-14 12:56:00,EMBEZZLEMENT,-83.74711749999994,42.281119200000035
230030729,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK ROCK CREEK DR,ANN ARBOR,2023-06-04 12:30:00,ASSAULT - SIMPLE,-83.71323010099997,42.27571820000003
230031445,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,2900 BLOCK E ELLSWORTH RD,ANN ARBOR,2023-07-25 18:29:00,OBSTRUCTING JUSTICE,-83.70448820099995,42.23112640000005
230031494,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,400 BLOCK E LIBERTY ST,ANN ARBOR,2023-07-25 22:48:00,BURGLARY - RESIDENTIAL,-83.74347389999997,42.279240300000026
230031494,STOLEN PROPERTY,2804,STOLEN PROPERTY - POSSESSING,A,400 BLOCK E LIBERTY ST,ANN ARBOR,2023-07-25 22:48:00,STOLEN PROPERTY,-83.74347389999997,42.279240300000026
230031549,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK W HURON ST,ANN ARBOR,2023-07-26 09:29:00,OBSTRUCTING JUSTICE,-83.75166069999995,42.28180800000007
230022860,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,1000 BLOCK W WASHINGTON ST,ANN ARBOR,2023-05-31 10:49:00,INTIMIDATION / STALKING,-83.76108199999999,42.27966359900006
230029571,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK MAYNARD,ANN ARBOR,2023-07-09 13:49:00,DAMAGE TO PROPERTY,-83.74200029999997,42.27845590100003
230030989,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3500 BLOCK PHEASANT RUN CIR,ANN ARBOR,2023-07-22 20:11:00,LARCENY - ALL OTHER,-83.72195499899999,42.235029000000054
230030989,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,3500 BLOCK PHEASANT RUN CIR,ANN ARBOR,2023-07-22 20:11:00,ASSAULT - AGGRAVATED,-83.72195499899999,42.235029000000054
230030535,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3300 BLOCK OAKWOOD ST,ANN ARBOR,2023-07-20 01:22:30,LARCENY - ALL OTHER,-83.69302999999996,42.24980530000005
230027849,ALL OTHER,4801,RESISTING OFFICER,B,100 BLOCK W LIBERTY ST,ANN ARBOR,2023-07-03 01:43:00,OBSTRUCTING POLICE,-83.74931649899997,42.27978170000006
230027849,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,100 BLOCK W LIBERTY ST,ANN ARBOR,2023-07-03 01:43:00,DAMAGE TO PROPERTY,-83.74931649899997,42.27978170000006
230027849,DRUG/NARCOTIC VIOLATIONS,3592,CRACK -POSSESS,A,100 BLOCK W LIBERTY ST,ANN ARBOR,2023-07-03 01:43:00,DRUG OFFENSES,-83.74931649899997,42.27978170000006
230027849,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,100 BLOCK W LIBERTY ST,ANN ARBOR,2023-07-03 01:43:00,ASSAULT - AGGRAVATED,-83.74931649899997,42.27978170000006
230021841,ALL OTHER,5012,PROBATION VIOLATION,B,400 BLOCK S MAPLE RD,ANN ARBOR,2023-05-24 18:33:30,OBSTRUCTING JUSTICE,-83.78214749999995,42.277596800000026
230021841,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,400 BLOCK S MAPLE RD,ANN ARBOR,2023-05-24 18:33:30,LARCENY - RETAIL FRAUD,-83.78214749999995,42.277596800000026
230030282,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,2000 BLOCK GREEN RD,ANN ARBOR,2023-07-19 13:42:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
230029240,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2023-07-12 12:49:30,LARCENY - RETAIL FRAUD,-83.74043689999996,42.27879860100006
230009031,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-02-28 18:48:00,OBSTRUCTING JUSTICE,-83.74676479899995,42.27839590000008
230009031,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-02-28 18:48:00,ASSAULT - SIMPLE,-83.74676479899995,42.27839590000008
230031351,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2600 BLOCK PAGE AVE,ANN ARBOR,2023-07-12 15:30:00,FRAUD,-83.72602709999995,42.250305500000024
230029815,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3300 BLOCK LANDINGS DR,ANN ARBOR,2023-07-16 01:50:00,MOTOR VEHICLE THEFT / FRAUD,-83.79630459999998,42.28982550100005
230030913,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2023-07-22 12:35:00,ASSAULT - SIMPLE,-83.77373959999994,42.270242600000074
230022801,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2023-05-30 20:44:30,INTIMIDATION / STALKING,-83.68806069899995,42.256016199000044
230031336,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK HIGH ST,ANN ARBOR,2023-07-25 00:00:00,LARCENY - ALL OTHER,-83.74204079999998,42.28643540000007
230031383,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1500 BLOCK PACKARD ST,ANN ARBOR,2023-07-23 14:30:00,LARCENY - ALL OTHER,-83.73151479999996,42.26283960000006
230031175,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1300 BLOCK WHITE ST,ANN ARBOR,2023-07-20 12:00:00,LARCENY - FROM AUTO (LFA),-83.73900749899997,42.265074801000026
230031819,ALL OTHER,5012,PROBATION VIOLATION,B,300 BLOCK E HURON ST,ANN ARBOR,2023-07-27 09:28:00,OBSTRUCTING JUSTICE,-83.74572750099998,42.28182970000006
230028365,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-07-06 15:28:00,LARCENY - ALL OTHER,-83.73282579999994,42.274564300000065
230027376,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,1500 BLOCK PEAR ST,ANN ARBOR,2023-06-28 14:14:00,LARCENY - ALL OTHER,-83.73675029999998,42.29552169900006
230009031,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-02-28 18:48:00,PUBLIC PEACE,-83.74676479899995,42.27839590000008
230025360,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2023-06-16 13:19:00,LARCENY - ALL OTHER,-83.72535119899999,42.25113730000004
230030405,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,3500 BLOCK PLYMOUTH RD,ANN ARBOR,2023-07-20 05:38:00,BURGLARY - ALL OTHER,-83.69119370099997,42.30431280000005
230030475,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK N MAIN ST,ANN ARBOR,2023-07-20 12:36:00,LARCENY - ALL OTHER,-83.74811559999995,42.28463930000004
230032119,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,200 BLOCK BRIARWOOD CIR,ANN ARBOR,2023-07-28 13:25:00,LARCENY - RETAIL FRAUD,-83.74668180099997,42.239330100000075
230031516,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2023-07-26 04:36:00,ASSAULT - SIMPLE,-83.72801860099997,42.317036200000075
230032028,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1700 BLOCK DHU VARREN RD,ANN ARBOR,2023-07-20 19:15:00,DAMAGE TO PROPERTY,-83.72714719999999,42.316545000000076
230032028,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,1700 BLOCK DHU VARREN RD,ANN ARBOR,2023-07-20 19:15:00,BURGLARY - ALL OTHER,-83.72714719999999,42.316545000000076
230032027,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,1700 BLOCK DHU VARREN RD,ANN ARBOR,2023-07-19 01:30:00,BURGLARY - ALL OTHER,-83.72714719999999,42.316545000000076
230031418,ALL OTHER,3605,INDECENT EXPOSURE,B,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-07-25 16:57:00,SEX OFFENSES - OTHER,-83.74565850099998,42.278193600000066
230032040,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2023-07-25 23:07:30,LARCENY - FROM AUTO (LFA),-83.74614299899997,42.279498500000045
230030957,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,2000 BLOCK GREEN RD,ANN ARBOR,2023-07-22 16:22:00,LARCENY - RETAIL FRAUD,-83.69147529999998,42.30377500000003
230021951,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK HILL ST,ANN ARBOR,2023-04-25 14:30:00,LARCENY - ALL OTHER,-83.73224079999994,42.271849100000054
230031593,ROBBERY,1202,ROBBERY - BUSINESS - OTHER WEAPON,A,400 BLOCK E HURON ST,ANN ARBOR,2023-07-26 14:00:00,ROBBERY,-83.74362339899994,42.281465500000024
230031593,ALL OTHER,5011,PAROLE VIOLATION,B,400 BLOCK E HURON ST,ANN ARBOR,2023-07-26 14:00:00,OBSTRUCTING JUSTICE,-83.74362339899994,42.281465500000024
230032061,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK E HURON ST,ANN ARBOR TWP,2023-07-28 11:56:00,OBSTRUCTING JUSTICE,-83.74572750099998,42.28182970000006
230031582,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK E HURON ST,ANN ARBOR,2023-07-26 13:33:00,OBSTRUCTING JUSTICE,-83.74572750099998,42.28182970000006
230032079,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK E KINGSLEY ST,ANN ARBOR,2023-07-28 03:15:00,LARCENY - FROM AUTO (LFA),-83.74259239999998,42.28443600000003
230032191,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,N MAIN ST & W ANN ST,ANN ARBOR,2023-07-28 21:44:00,PUBLIC PEACE,-83.74846120099994,42.28234590100004
230030741,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-07-19 20:30:00,DAMAGE TO PROPERTY,-83.69030989899994,42.30697550000008
230032176,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-07-28 20:17:30,LARCENY - RETAIL FRAUD,-83.69109889899994,42.30598390000006
230031246,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,2200 BLOCK S SEVENTH ST,ANN ARBOR,2023-07-24 15:08:00,BURGLARY - ALL OTHER,-83.76369609999995,42.25336619900003
230016178,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,2400 BLOCK W STADIUM BLVD,ANN ARBOR,2023-04-17 19:15:00,LARCENY - RETAIL FRAUD,-83.78218889999994,42.27848130000007
230031247,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK N UNIVERSITY AVE,ANN ARBOR,2023-07-24 15:00:00,ASSAULT - SIMPLE,-83.74014640099995,42.27889779900005
230032262,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1400 BLOCK GLEN LEVEN RD,ANN ARBOR,2023-07-29 03:00:00,LARCENY - ALL OTHER,-83.76443519999998,42.26003170100006
230031284,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK E ELLSWORTH RD,ANN ARBOR,2023-07-24 19:12:30,LARCENY - FROM AUTO (LFA),-83.70448820099995,42.23112640000005
230032051,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3500 BLOCK PHEASANT RUN CIR,ANN ARBOR,2023-07-27 13:30:00,FRAUD,-83.72238939899995,42.23605820000006
230028927,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,400 BLOCK S MAPLE RD,ANN ARBOR,2023-07-10 08:12:00,LARCENY - RETAIL FRAUD,-83.78214749999995,42.277596800000026
230031727,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,3700 BLOCK MIDDLETON DR,ANN ARBOR,2023-07-26 20:44:00,BURGLARY - RESIDENTIAL,-83.68700139899994,42.29634100000004
230031966,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,2500 BLOCK BRECKENRIDGE DR,ANN ARBOR TWP,2023-07-27 23:58:00,OTHER - ORDINANCE VIOLATIONS,-83.78141389999996,42.26282250100007
230031532,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK MAYNARD,ANN ARBOR,2023-07-25 20:45:00,LARCENY - FROM AUTO (LFA),-83.74200029999997,42.27845590100003
230032308,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1900 BLOCK WOODBURY DR,ANN ARBOR,2023-07-29 16:05:00,LARCENY - ALL OTHER,-83.73564389999996,42.25845369900003
230032458,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1600 BLOCK BROADWAY ST,ANN ARBOR,2023-07-30 14:00:00,DAMAGE TO PROPERTY,-83.72684510099998,42.29648739900006
230032434,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK CHAPIN ST,ANN ARBOR,2023-07-28 16:00:00,LARCENY - FROM AUTO (LFA),-83.75288459999996,42.28312120000004
230032280,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK S FOURTH AVE,ANN ARBOR,2023-07-29 11:30:00,LARCENY - ALL OTHER,-83.74756270099994,42.281172500000025
230032416,PEEPING TOM,3611,PEEPING TOM,B,600 BLOCK E HURON ST,ANN ARBOR,2023-07-29 18:00:00,SEX OFFENSES - OTHER,-83.74152900099995,42.28072910000003
230031934,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,1700 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2023-07-27 21:02:00,PUBLIC PEACE,-83.73846579899998,42.26021940000004
230032402,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,S UNIVERSITY AVE & CHURCH ST,ANN ARBOR,2023-07-30 02:03:30,DAMAGE TO PROPERTY,-83.73460560099994,42.27500850000007
230029831,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2023-07-16 11:00:00,LARCENY - RETAIL FRAUD,-83.68776930099995,42.25532670000007
230032290,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2023-07-28 14:20:00,LARCENY - ALL OTHER,-83.69815849899999,42.25797269900005
230008749,KIDNAPPING/ABDUCTION,1006,KIDNAP ADULT,A,1800 BLOCK WILLOWTREE LN,ANN ARBOR,2023-02-26 16:25:00,KIDNAPPING / ABDUCTION,-83.71712169999995,42.29922619900003
230008749,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,1800 BLOCK WILLOWTREE LN,ANN ARBOR,2023-02-26 16:25:00,SEX OFFENSES - CSC,-83.71712169999995,42.29922619900003
230008819,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,1000 BLOCK WALL ST,ANN ARBOR,2023-02-27 01:33:00,SEX OFFENSES - CSC,-83.73725809899997,42.28825850000004
230032678,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK FERNWOOD AVE,ANN ARBOR,2023-07-31 14:43:00,LARCENY - FROM AUTO (LFA),-83.69273589999995,42.24475410000008
230032673,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2023-07-31 03:30:00,LARCENY - FROM AUTO (LFA),-83.69114279999997,42.30548710000005
230032399,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK E WILLIAM ST,ANN ARBOR,2023-07-30 02:33:30,ASSAULT - SIMPLE,-83.74172389999995,42.27799759900006
230032634,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK S MAIN ST,ANN ARBOR,2023-07-31 11:00:00,DAMAGE TO PROPERTY,-83.74900739899994,42.278301999000064
230018679,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,E STADIUM BLVD & IROQUOIS PL,ANN ARBOR,2023-05-04 01:58:00,OUI OF LIQUOR / DRUGS,-83.73390509999996,42.26065270000004
230018982,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,BROADWAY ST & MAIDEN LN,ANN ARBOR,2023-05-05 18:19:00,OUI OF LIQUOR / DRUGS,-83.73836389999997,42.28979890000005
230032704,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2100 BLOCK YORKTOWN DR,ANN ARBOR,2023-07-23 20:30:00,LARCENY - FROM AUTO (LFA),-83.69797160099995,42.305844499000045
230027582,DRIVING UNDER THE INFLUENCE,8043,"ABILITY IMPAIRED BY ALCOHOL, VOLUNTARY",B,N MAIN ST & LAKE SHORE DR,ANN ARBOR,2023-07-01 00:29:00,OUI OF LIQUOR / DRUGS,-83.74671599899995,42.29529280000003
230025301,DRIVING UNDER THE INFLUENCE,8043,"ABILITY IMPAIRED BY ALCOHOL, VOLUNTARY",B,PACKARD RD & WOOD MANOR,ANN ARBOR,2023-06-16 01:37:00,OUI OF LIQUOR / DRUGS,-83.71154989899998,42.243871400000046
230025301,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,PACKARD RD & WOOD MANOR,ANN ARBOR,2023-06-16 01:37:00,OUI OF LIQUOR / DRUGS,-83.71154989899998,42.243871400000046
230032699,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2000 BLOCK MEDFORD RD,ANN ARBOR,2023-07-31 16:42:00,LARCENY - FROM AUTO (LFA),-83.71484219899997,42.258588100000054
230028561,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1700 BLOCK GREEN RD,ANN ARBOR,2023-07-07 19:17:00,BURGLARY - RESIDENTIAL,-83.69306729899995,42.29782369900005
230032664,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2300 BLOCK DELAWARE DR,ANN ARBOR,2023-07-31 14:02:00,FRAUD,-83.75831929899994,42.25199639900006
230005826,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2900 BLOCK CASCADE DR,ANN ARBOR,2023-02-10 06:29:30,DAMAGE TO PROPERTY,-83.70165699899997,42.245355000000075
230005904,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2023-02-10 04:30:00,DAMAGE TO PROPERTY,-83.77539279999996,42.268553799000074
230030858,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2023-07-22 02:36:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
230032069,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3700 BLOCK GREEN BRIER BLVD,ANN ARBOR,2023-07-21 17:37:00,FRAUD,-83.68753449899998,42.29898090000006
230032556,SHOPLIFTING,3078,RETAIL FRAUD THEFT 3RD DEGREE,A,2200 BLOCK PITTSFIELD BLVD,ANN ARBOR,2023-07-27 17:34:00,LARCENY - RETAIL FRAUD,-83.69088639999995,42.25526830000007
230026990,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,1300 BLOCK S UNIVERSITY AVE,ANN ARBOR,2023-06-26 00:00:00,ASSAULT - AGGRAVATED,-83.73215779999998,42.275220199000046
230030774,ALL OTHER,7400,FALSELY SUMMON POLICE OFFICER,B,2000 BLOCK WASHTENAW AVE,ANN ARBOR,2023-07-21 18:48:00,OTHER - ORDINANCE VIOLATIONS,-83.72176190099998,42.26675189900004
230027370,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,1600 BLOCK BROADWAY ST,ANN ARBOR,2023-06-25 13:00:00,DAMAGE TO PROPERTY,-83.72684510099998,42.29648739900006
230030094,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK OXFORD RD,ANN ARBOR,2023-07-17 23:00:00,DAMAGE TO PROPERTY,-83.72642000099995,42.272350301000074
230014650,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,2500 BLOCK BENS ST,ANN ARBOR,2023-04-07 20:31:00,ASSAULT - AGGRAVATED,-83.78167059899994,42.272488200000055
230014650,AGGRAVATED ASSAULT,1371,AGG/FEL ASSAULT - MURDER ATTEMPT,A,2500 BLOCK BENS ST,ANN ARBOR,2023-04-07 20:31:00,ASSAULT - AGGRAVATED,-83.78167059899994,42.272488200000055
230031545,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2023-07-26 02:00:00,LARCENY - ALL OTHER,-83.72159539999996,42.297568900000044
230031552,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2023-07-26 00:30:00,LARCENY - ALL OTHER,-83.72159539999996,42.297568900000044
230032672,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,200 BLOCK BUENA VISTA AVE,ANN ARBOR,2023-07-24 14:24:30,FRAUD,-83.76184589999997,42.27892790000004
230030117,ANIMAL CRUELTY,5586,ANIMALS -CRUELTY TO,A,S DIVISION ST & E LIBERTY ST,ANN ARBOR,2023-07-18 14:13:00,HEALTH AND SAFETY,-83.74407590099997,42.27944960100007
230032731,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK E EISENHOWER PKWY,ANN ARBOR,2023-07-31 20:20:00,ASSAULT - SIMPLE,-83.71435100099995,42.24358840000008
230032713,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK E ELLSWORTH RD,ANN ARBOR,2023-07-31 17:05:00,LARCENY - FROM AUTO (LFA),-83.70448820099995,42.23112640000005
230031850,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1400 BLOCK GRAINGER AVE,ANN ARBOR,2023-06-25 05:00:00,LARCENY - FROM AUTO (LFA),-83.73080899999997,42.264232399000036
